timestamp,counter,servo_1_sent,servo_1_read,servo_2_sent,servo_2_read,servo_5_sent,servo_5_read,servo_8_sent,servo_8_read,servo_11_sent,servo_11_read,servo_14_sent,servo_14_read,servo_0_sent,servo_0_read,servo_16_sent,servo_16_read,servo_17_sent,servo_17_read,servo_20_sent,servo_20_read,servo_23_sent,servo_23_read,servo_26_sent,servo_26_read,servo_29_sent,servo_29_read,servo_15_sent,servo_15_read
1756403535.31592,150,0,0,0,0,0,20,0,20,0,40,39321,39097,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403535.53969,155,0,0,0,0,0,20,0,20,0,40,0,39117,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403535.76629,160,0,0,0,0,0,20,0,20,0,40,0,27190,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403535.99289,165,0,0,0,0,0,20,0,20,0,40,0,2849,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403536.22079,170,0,0,0,0,0,20,0,20,0,40,0,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403536.44501,175,0,0,0,0,0,20,0,20,0,40,0,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403536.67622,180,0,0,0,0,0,20,0,20,0,40,39321,2645,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403536.90863,185,0,0,0,0,0,20,0,20,0,40,39321,24260,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403537.15108,190,0,0,0,0,0,20,0,20,0,40,39321,39056,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403537.41898,195,0,0,0,0,0,20,0,20,0,40,39321,39117,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403537.65722,200,0,0,0,0,0,20,0,20,0,40,0,36695,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403537.90915,205,0,0,0,0,0,20,0,20,0,40,0,10339,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403538.13761,210,0,0,0,0,0,20,0,20,0,40,0,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403538.36625,215,0,0,0,0,0,20,0,20,0,40,0,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403538.60308,220,0,0,0,0,0,20,0,20,0,40,39321,691,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403538.83604,225,0,0,0,0,0,20,0,20,0,40,39321,20393,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403539.07068,230,0,0,0,0,0,20,0,20,0,40,39321,38242,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403539.31491,235,0,0,0,0,0,20,0,20,0,40,39321,39117,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403539.5554,240,0,0,0,0,0,20,0,20,0,40,0,39117,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403539.79406,245,0,0,0,0,0,20,0,20,0,40,0,25664,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403540.04255,250,0,0,0,0,0,20,0,20,0,40,0,1261,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403540.29346,255,0,0,0,0,0,20,0,20,0,40,0,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403540.5427,260,0,0,0,0,0,20,0,20,0,40,39321,61,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403540.78402,265,0,0,0,0,0,20,0,20,0,40,39321,13921,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403541.02728,270,0,0,0,0,0,20,0,20,0,40,39321,37183,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403541.26131,275,0,0,0,0,0,20,0,20,0,40,39321,39117,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403541.54643,280,0,0,0,0,0,20,0,20,0,40,0,39117,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403541.78976,285,0,0,0,0,0,20,0,20,0,40,0,25176,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403542.04015,290,0,0,0,0,0,20,0,20,0,40,0,1974,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403542.27823,295,0,0,0,0,0,20,0,20,0,40,0,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403542.54152,300,0,0,0,0,0,20,0,20,0,40,39321,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403542.79166,305,0,0,0,0,0,20,0,20,0,40,39321,11173,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403543.04125,310,0,0,0,0,0,20,0,20,0,40,39321,35942,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403543.29136,315,0,0,0,0,0,20,0,20,0,40,39321,39097,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403543.54368,320,0,0,0,0,0,20,0,20,0,40,0,39117,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403543.79673,325,0,0,0,0,0,20,0,20,0,40,0,29165,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403544.04705,330,0,0,0,0,0,20,0,20,0,40,0,2686,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403544.29562,335,0,0,0,0,0,20,0,20,0,40,0,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403544.54195,340,0,0,0,0,0,20,0,20,0,40,39321,61,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403544.79785,345,0,0,0,0,0,20,0,20,0,40,39321,17299,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403545.04296,350,0,0,0,0,0,20,0,20,0,40,39321,38201,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403545.27907,355,0,0,0,0,0,20,0,20,0,40,39321,39117,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403545.50146,360,0,0,0,0,0,20,0,20,0,40,0,39117,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403545.72405,365,0,0,0,0,0,20,0,20,0,40,0,31261,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403545.97392,370,0,0,0,0,0,20,0,20,0,40,0,5352,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403546.19549,375,0,0,0,0,0,20,0,20,0,40,0,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403546.42012,380,0,0,0,0,0,20,0,20,0,40,0,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403546.64914,385,0,0,0,0,0,20,0,20,0,40,39321,2340,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403546.89923,390,0,0,0,0,0,20,0,20,0,40,39321,26051,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403547.137,395,0,0,0,0,0,20,0,20,0,40,39321,39097,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403547.38045,400,0,0,0,0,0,20,0,20,0,40,39321,39097,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403547.63302,405,0,0,0,0,0,20,0,20,0,40,0,38669,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403547.87815,410,0,0,0,0,0,20,0,20,0,40,0,16729,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403548.1291,415,0,0,0,0,0,20,0,20,0,40,0,203,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403548.3589,420,0,0,0,0,0,20,0,20,0,40,0,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403548.59594,425,0,0,0,0,0,20,0,20,0,40,39321,590,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403548.84951,430,0,0,0,0,0,20,0,20,0,40,39321,22428,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403549.07977,435,0,0,0,0,0,20,0,20,0,40,39321,38649,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403549.33478,440,0,0,0,0,0,20,0,20,0,40,39321,39117,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403549.56797,445,0,0,0,0,0,20,0,20,0,40,0,39117,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403549.80056,450,0,0,0,0,0,20,0,20,0,40,0,26539,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403550.03532,455,0,0,0,0,0,20,0,20,0,40,0,2523,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403550.26741,460,0,0,0,0,0,20,0,20,0,40,0,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403550.51822,465,0,0,0,0,0,20,0,20,0,40,39321,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403550.76772,470,0,0,0,0,0,20,0,20,0,40,39321,10094,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403551.0023,475,0,0,0,0,0,20,0,20,0,40,39321,35331,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403551.25294,480,0,0,0,0,0,20,0,20,0,40,39321,39097,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403551.50511,485,0,0,0,0,0,20,0,20,0,40,0,39097,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403551.75494,490,0,0,0,0,0,20,0,20,0,40,0,28859,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403552.00482,495,0,0,0,0,0,20,0,20,0,40,0,3765,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403552.25281,500,0,0,0,0,0,20,0,20,0,40,0,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403552.48209,505,0,0,0,0,0,20,0,20,0,40,0,20,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403552.75161,510,0,0,0,0,0,20,0,20,0,40,39321,7062,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
