timestamp,counter,servo_1_sent,servo_1_read,servo_2_sent,servo_2_read,servo_5_sent,servo_5_read,servo_8_sent,servo_8_read,servo_11_sent,servo_11_read,servo_14_sent,servo_14_read,servo_0_sent,servo_0_read,servo_16_sent,servo_16_read,servo_17_sent,servo_17_read,servo_20_sent,servo_20_read,servo_23_sent,servo_23_read,servo_26_sent,servo_26_read,servo_29_sent,servo_29_read,servo_15_sent,servo_15_read
1756403458.295,95,0,0,0,0,0,20,39321,6777,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403458.54405,100,0,0,0,0,0,20,39321,32828,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403458.79073,105,0,0,0,0,0,20,39321,39076,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403459.02209,110,0,0,0,0,0,20,39321,39076,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403459.27221,115,0,0,0,0,0,20,0,36715,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403459.51254,120,0,0,0,0,0,20,0,12801,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403459.75664,125,0,0,0,0,0,20,0,40,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403459.98322,130,0,0,0,0,0,20,0,40,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403460.21394,135,0,0,0,0,0,20,39321,773,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403460.448,140,0,0,0,0,0,20,39321,17849,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403460.67211,145,0,0,0,0,0,20,39321,38344,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403460.90403,150,0,0,0,0,0,20,39321,39076,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403461.12558,155,0,0,0,0,0,20,0,39076,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403461.35441,160,0,0,0,0,0,20,0,30223,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403461.58364,165,0,0,0,0,0,20,0,6207,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403461.81348,170,0,0,0,0,0,20,0,20,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403462.04639,175,0,0,0,0,0,20,0,20,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403462.30063,180,0,0,0,0,0,20,39321,5902,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403462.54037,185,0,0,0,0,0,20,39321,31851,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403462.77217,190,0,0,0,0,0,20,39321,39097,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403463.00451,195,0,0,0,0,0,20,39321,39097,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403463.22996,200,0,0,0,0,0,20,0,36878,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403463.45722,205,0,0,0,0,0,20,0,15691,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403463.6847,210,0,0,0,0,0,20,0,345,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403463.925,215,0,0,0,0,0,20,0,40,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403464.17385,220,0,0,0,0,0,20,39321,81,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403464.40978,225,0,0,0,0,0,20,39321,12740,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403464.64738,230,0,0,0,0,0,20,39321,36736,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403464.91012,235,0,0,0,0,0,20,39321,39076,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403465.14491,240,0,0,0,0,0,20,0,39076,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403465.38769,245,0,0,0,0,0,20,0,24504,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403465.62238,250,0,0,0,0,0,20,0,1729,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403465.86271,255,0,0,0,0,0,20,0,40,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403466.09982,260,0,0,0,0,0,20,39321,20,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403466.34887,265,0,0,0,0,0,20,39321,10908,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403466.60105,270,0,0,0,0,0,20,39321,35861,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403466.83377,275,0,0,0,0,0,20,39321,39097,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403467.08219,280,0,0,0,0,0,20,39321,39097,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403467.32799,285,0,0,0,0,0,20,0,33500,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403467.57528,290,0,0,0,0,0,20,0,7672,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403467.82034,295,0,0,0,0,0,20,0,40,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403468.05104,300,0,0,0,0,0,20,0,40,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403468.28583,305,0,0,0,0,0,20,39321,5515,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403468.53029,310,0,0,0,0,0,20,39321,31444,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403468.78338,315,0,0,0,0,0,20,39321,39097,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403469.03475,320,0,0,0,0,0,20,39321,39097,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403469.28482,325,0,0,0,0,0,20,0,36492,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403469.53625,330,0,0,0,0,0,20,0,12252,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403469.78074,335,0,0,0,0,0,20,0,40,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403470.03047,340,0,0,0,0,0,20,0,20,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403470.2747,345,0,0,0,0,0,20,39321,2483,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403470.53626,350,0,0,0,0,0,20,39321,28839,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403470.78708,355,0,0,0,0,0,20,39321,39076,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403471.07,360,0,0,0,0,0,20,39321,39076,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403471.33628,365,0,0,0,0,0,20,0,32299,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403471.58653,370,0,0,0,0,0,20,0,6309,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403471.83659,375,0,0,0,0,0,20,0,20,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403472.08859,380,0,0,0,0,0,20,39321,20,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403472.32346,385,0,0,0,0,0,20,39321,8710,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403472.54688,390,0,0,0,0,0,20,39321,32909,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403472.78063,395,0,0,0,0,0,20,39321,39097,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403473.0381,400,0,0,0,0,0,20,39321,39097,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403473.27459,405,0,0,0,0,0,20,0,37021,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403473.50703,410,0,0,0,0,0,20,0,13473,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403473.73706,415,0,0,0,0,0,20,0,142,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403473.98759,420,0,0,0,0,0,20,0,20,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403474.23856,425,0,0,0,0,0,20,39321,2686,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403474.49816,430,0,0,0,0,0,20,39321,29266,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403474.73942,435,0,0,0,0,0,20,39321,39097,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403474.9865,440,0,0,0,0,0,20,39321,39097,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403475.22347,445,0,0,0,0,0,20,0,38527,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403475.45529,450,0,0,0,0,0,20,0,21593,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403475.68795,455,0,0,0,0,0,20,0,895,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403475.93548,460,0,0,0,0,0,20,0,40,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403476.18551,465,0,0,0,0,0,20,39321,488,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403476.42206,470,0,0,0,0,0,20,39321,19110,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403476.68075,475,0,0,0,0,0,20,39321,38934,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403476.93031,480,0,0,0,0,0,20,39321,39076,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403477.18766,485,0,0,0,0,0,20,0,39076,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403477.42906,490,0,0,0,0,0,20,0,24728,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403477.66538,495,0,0,0,0,0,20,0,1811,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403477.90035,500,0,0,0,0,0,20,0,20,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403478.13602,505,0,0,0,0,0,20,39321,20,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403478.36568,510,0,0,0,0,0,20,39321,9097,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403478.60414,515,0,0,0,0,0,20,39321,33215,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403478.85449,520,0,0,0,0,0,20,39321,39076,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403479.11332,525,0,0,0,0,0,20,0,39076,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403479.34276,530,0,0,0,0,0,20,0,30813,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403479.58869,535,0,0,0,0,0,20,0,5189,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403479.84283,540,0,0,0,0,0,20,0,40,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403480.09864,545,0,0,0,0,0,20,39321,40,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403480.3599,550,0,0,0,0,0,20,39321,10929,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
