timestamp,counter,servo_1_sent,servo_1_read,servo_2_sent,servo_2_read,servo_5_sent,servo_5_read,servo_8_sent,servo_8_read,servo_11_sent,servo_11_read,servo_14_sent,servo_14_read,servo_0_sent,servo_0_read,servo_16_sent,servo_16_read,servo_17_sent,servo_17_read,servo_20_sent,servo_20_read,servo_23_sent,servo_23_read,servo_26_sent,servo_26_read,servo_29_sent,servo_29_read,servo_15_sent,servo_15_read
1756403414.28473,70,0,0,0,0,0,37896,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403414.5291,75,0,0,0,0,0,16281,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403414.76153,80,0,0,0,0,0,427,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403415.03594,85,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403415.28482,90,0,0,0,0,39321,671,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403415.53614,95,0,0,0,0,39321,22937,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403415.78504,100,0,0,0,0,39321,38913,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403416.03632,105,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403416.28606,110,0,0,0,0,0,38221,0,20,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403416.53654,115,0,0,0,0,0,17401,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403416.77863,120,0,0,0,0,0,244,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403417.00921,125,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403417.25358,130,0,0,0,0,39321,936,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403417.49473,135,0,0,0,0,39321,21431,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403417.7301,140,0,0,0,0,39321,38405,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403417.96083,145,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403418.19771,150,0,0,0,0,0,39036,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403418.4231,155,0,0,0,0,0,27068,0,20,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403418.6501,160,0,0,0,0,0,3928,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403418.88519,165,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403419.12377,170,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403419.36161,175,0,0,0,0,39321,5698,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403419.61029,180,0,0,0,0,39321,31587,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403419.86006,185,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403420.11005,190,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403420.36064,195,0,0,0,0,0,33174,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403420.60821,200,0,0,0,0,0,7245,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403420.83853,205,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403421.07808,210,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403421.32377,215,0,0,0,0,39321,3073,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403421.56202,220,0,0,0,0,39321,27577,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403421.80709,225,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403422.09466,230,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403422.33044,235,0,0,0,0,0,37082,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403422.58015,240,0,0,0,0,0,11315,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403422.81064,245,0,0,0,0,0,61,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403423.03315,250,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403423.25731,255,0,0,0,0,39321,773,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403423.48502,260,0,0,0,0,39321,17767,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403423.70718,265,0,0,0,0,39321,37509,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403423.94052,270,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403424.1937,275,0,0,0,0,0,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403424.44323,280,0,0,0,0,0,30121,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403424.69647,285,0,0,0,0,0,3154,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403424.938,290,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403425.18172,295,0,0,0,0,39321,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403425.43373,300,0,0,0,0,39321,11295,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403425.67724,305,0,0,0,0,39321,35922,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403425.91931,310,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403426.148,315,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403426.37725,320,0,0,0,0,0,35392,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403426.61008,325,0,0,0,0,0,10237,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403426.84332,330,0,0,0,0,0,40,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403427.07815,335,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403427.31154,340,0,0,0,0,39321,2645,0,20,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403427.54908,345,0,0,0,0,39321,26722,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403427.78469,350,0,0,0,0,39321,38975,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403428.02931,355,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403428.27261,360,0,0,0,0,0,38303,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403428.51411,365,0,0,0,0,0,17767,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403428.75429,370,0,0,0,0,0,712,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403429.00153,375,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403429.25247,380,0,0,0,0,39321,793,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403429.50154,385,0,0,0,0,39321,20556,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403429.75164,390,0,0,0,0,39321,38975,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403430.00297,395,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403430.25827,400,0,0,0,0,0,38079,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403430.50622,405,0,0,0,0,0,16912,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403430.78229,410,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403431.03204,415,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403431.26735,420,0,0,0,0,39321,875,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403431.49027,425,0,0,0,0,39321,18378,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403431.71573,430,0,0,0,0,39321,37652,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403431.93853,435,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403432.16971,440,0,0,0,0,0,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403432.41574,445,0,0,0,0,0,28961,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403432.65228,450,0,0,0,0,0,3744,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403432.88318,455,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403433.11899,460,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403433.35501,465,0,0,0,0,39321,4233,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403433.57561,470,0,0,0,0,39321,29551,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403433.81727,475,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403434.05109,480,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403434.28833,485,0,0,0,0,0,36939,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403434.53812,490,0,0,0,0,0,13351,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403434.77371,495,0,0,0,0,0,40,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403435.01015,500,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403435.25278,505,0,0,0,0,39321,854,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403435.49592,510,0,0,0,0,39321,21064,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403435.73528,515,0,0,0,0,39321,38791,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403435.97501,520,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403436.22307,525,0,0,0,0,0,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403436.47409,530,0,0,0,0,0,24361,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403436.7203,535,0,0,0,0,0,1628,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403436.95743,540,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403437.23009,545,0,0,0,0,39321,162,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403437.48051,550,0,0,0,0,39321,16139,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403437.76245,555,0,0,0,0,39321,38852,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403438.00564,560,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403438.23577,565,0,0,0,0,0,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403438.49071,570,0,0,0,0,0,23242,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403438.7381,575,0,0,0,0,0,1322,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403438.98729,580,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403439.2289,585,0,0,0,0,39321,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403439.47367,590,0,0,0,0,39321,15528,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403439.72195,595,0,0,0,0,39321,37652,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403439.97378,600,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403440.22212,605,0,0,0,0,0,39015,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403440.47261,610,0,0,0,0,0,23486,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403440.72866,615,0,0,0,0,0,712,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403440.98163,620,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403441.23002,625,0,0,0,0,39321,40,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403441.47949,630,0,0,0,0,39321,16017,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403441.72909,635,0,0,0,0,39321,37753,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403441.9745,640,0,0,0,0,39321,39056,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403442.23056,645,0,0,0,0,0,38975,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403442.47385,650,0,0,0,0,0,22876,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403442.72353,655,0,0,0,0,0,1200,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756403442.96341,660,0,0,0,0,0,20,0,0,0,40,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
